,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,0_assign_from_var_id_restaurant,0_assign_to_var_id_restaurant,0_assign_from_node_id_restaurant,0_assign_to_node_id_restaurant,0_assign_type_restaurant,0_dist_restaurant,1_assign_from_var_id_restaurant,1_assign_to_var_id_restaurant,1_assign_from_node_id_restaurant,1_assign_to_node_id_restaurant,1_assign_type_restaurant,1_dist_restaurant,2_assign_from_var_id_restaurant,2_assign_to_var_id_restaurant,2_assign_from_node_id_restaurant,2_assign_to_node_id_restaurant,2_assign_type_restaurant,2_dist_restaurant,3_assign_from_var_id_restaurant,3_assign_to_var_id_restaurant,3_assign_from_node_id_restaurant,3_assign_to_node_id_restaurant,3_assign_type_restaurant,3_dist_restaurant,4_assign_from_var_id_restaurant,4_assign_to_var_id_restaurant,4_assign_from_node_id_restaurant,4_assign_to_node_id_restaurant,4_assign_type_restaurant,4_dist_restaurant,5_assign_from_var_id_restaurant,5_assign_to_var_id_restaurant,5_assign_from_node_id_restaurant,5_assign_to_node_id_restaurant,5_assign_type_restaurant,5_dist_restaurant,6_assign_from_var_id_restaurant,6_assign_to_var_id_restaurant,6_assign_from_node_id_restaurant,6_assign_to_node_id_restaurant,6_assign_type_restaurant,6_dist_restaurant,7_assign_from_var_id_restaurant,7_assign_to_var_id_restaurant,7_assign_from_node_id_restaurant,7_assign_to_node_id_restaurant,7_assign_type_restaurant,7_dist_restaurant,8_assign_from_var_id_restaurant,8_assign_to_var_id_restaurant,8_assign_from_node_id_restaurant,8_assign_to_node_id_restaurant,8_assign_type_restaurant,8_dist_restaurant,9_assign_from_var_id_restaurant,9_assign_to_var_id_restaurant,9_assign_from_node_id_restaurant,9_assign_to_node_id_restaurant,9_assign_type_restaurant,9_dist_restaurant
105,105,20,223,223,allocated,0.0,105,20,223,223,existing,0.0,105,74,223,432,existing,892.0448586624335,105,73,223,116,existing,981.9132308231449,105,75,223,117,existing,1035.7824027805837,105,23,223,237,allocated,1095.5148378925849,105,72,223,348,existing,1108.9768544527788,105,24,223,238,allocated,1144.5640414390487,105,16,223,192,allocated,1400.2869701678517,105,71,223,277,existing,1174.066531008392,105,76,223,357,existing,2880.9072405694815,105,70,223,448,existing,2279.2997274558684
106,106,30,224,284,allocated,494.63405202460604,106,30,224,191,existing,527.2843631919756,106,23,224,237,allocated,381.15238453063796,106,24,224,238,allocated,430.20158807710163,106,16,224,192,allocated,450.3509026489916,106,71,224,277,existing,663.7517537112527,106,75,224,117,existing,667.5625678835169,106,72,224,348,existing,774.8385678413014,106,73,224,116,existing,850.7762941044485,106,74,224,432,existing,811.300112001667,106,76,224,357,existing,1664.217226656135,106,70,224,448,existing,1091.4763663674928
107,107,30,225,284,allocated,597.2158985073211,107,30,225,191,existing,629.8662096746906,107,23,225,237,allocated,483.734231013353,107,24,225,238,allocated,532.7834345598167,107,16,225,192,allocated,552.9327491317067,107,71,225,277,existing,766.3336001939678,107,72,225,348,existing,877.4204143240164,107,73,225,116,existing,953.3581405871636,107,75,225,117,existing,770.1444143662319,107,74,225,432,existing,913.881958484382,107,70,225,448,existing,1194.058212850208,107,76,225,357,existing,1766.79907313885
108,108,54,227,448,existing,304.725950792042,108,54,227,175,allocated,40.54544517056612,108,70,227,448,existing,304.725950792042,108,76,227,357,existing,709.5539918429558,108,69,227,316,existing,954.6679949828905,108,16,227,192,allocated,775.3897497519249,108,77,227,314,existing,1457.485242232492,108,71,227,277,existing,1478.9245156164798,108,23,227,237,allocated,1080.1618820271915,108,24,227,238,allocated,1031.1126784807277,108,66,227,374,existing,1655.383986908173,108,75,227,117,existing,1533.390074594339
109,109,54,228,448,existing,440.46472428897255,109,54,228,175,allocated,179.92703105872127,109,70,228,448,existing,440.46472428897255,109,76,228,357,existing,570.1724059548006,109,16,228,192,allocated,914.7713356400802,109,69,228,316,existing,815.2864090947353,109,66,228,374,existing,1516.002401020018,109,23,228,237,allocated,1219.5434679153468,109,24,228,238,allocated,1170.494264368883,109,77,228,314,existing,1318.103656344337,109,68,228,203,existing,1519.5876506088464,109,67,228,146,existing,1543.415468575582
110,110,54,229,448,existing,223.5754171296278,110,54,229,175,allocated,127.30773074587998,110,70,229,448,existing,223.5754171296278,110,16,229,192,allocated,688.627464176611,110,24,229,238,allocated,944.350392905414,110,76,229,357,existing,796.3162774182697,110,23,229,237,allocated,993.3995964518776,110,71,229,277,existing,1392.162230041166,110,69,229,316,existing,1041.4302805582042,110,75,229,117,existing,1446.6277890190252,110,74,229,432,existing,1583.6466278844487,110,77,229,314,existing,1544.247527807806
111,111,20,231,223,allocated,671.040366919012,111,20,231,223,existing,671.040366919012,111,23,231,237,allocated,709.7977402408987,111,24,231,238,allocated,758.8469437873624,111,75,231,117,existing,833.5987301306841,111,74,231,432,existing,768.6361742855403,111,16,231,192,allocated,1014.5698725161653,111,73,231,116,existing,858.5045464462517,111,71,231,277,existing,971.8828583584925,111,72,231,348,existing,985.5681700758856,111,70,231,448,existing,1893.582629804182,111,76,231,357,existing,2495.1901429177956
112,112,54,236,448,existing,416.08606997429536,112,54,236,175,allocated,188.09663220920697,112,70,236,448,existing,416.08606997429536,112,76,236,357,existing,580.7008218603635,112,69,236,316,existing,825.8148250002981,112,16,236,192,allocated,904.3202666130317,112,66,236,374,existing,1526.530816925581,112,24,236,238,allocated,1160.0431953418345,112,77,236,314,existing,1328.6320722499,112,23,236,237,allocated,1209.0923988882982,112,68,236,203,existing,1530.1160665144093,112,67,236,146,existing,1553.9438844811448
113,113,15,238,191,allocated,195.1811822078013,113,15,238,191,existing,195.1811822078013,113,24,238,238,allocated,0.0,113,23,238,237,allocated,49.04920354646368,113,16,238,192,allocated,255.72292872880286,113,71,238,277,existing,456.28605417197775,113,75,238,117,existing,510.75161314983706,113,72,238,348,existing,701.8461823575708,113,73,238,116,existing,693.9653393707687,113,74,238,432,existing,647.7704520152605,113,76,238,357,existing,1740.6666703236833,113,70,238,448,existing,1134.7356860168195
114,114,30,247,284,allocated,350.76633445270625,114,30,247,140,existing,361.71745834653257,114,16,247,192,allocated,155.43311380818886,114,24,247,238,allocated,320.00587488157544,114,23,247,237,allocated,369.0550784280391,114,71,247,277,existing,764.5039596781832,114,72,247,348,existing,968.757094609247,114,74,247,432,existing,955.9883575214659,114,70,247,448,existing,835.289545074622,114,75,247,117,existing,818.9695186560424,114,73,247,116,existing,1002.1832448769741,114,76,247,357,existing,1423.9745477812523
115,115,30,248,284,allocated,396.5117451598743,115,30,248,140,existing,178.1484249994926,115,16,248,192,allocated,244.7568700566663,115,24,248,238,allocated,500.47979878546914,115,70,248,448,existing,651.720511727582,115,23,248,237,allocated,549.5290023319328,115,75,248,117,existing,1002.5385520030824,115,72,248,348,existing,1152.326127956287,115,74,248,432,existing,1139.557390868506,115,71,248,277,existing,948.0729930252231,115,73,248,116,existing,1185.752278224014,115,76,248,357,existing,1240.4055144342124
116,116,62,249,432,existing,373.02266261813884,116,62,249,432,allocated,373.02266261813884,116,73,249,116,existing,335.274007504648,116,74,249,432,existing,373.02266261813884,116,75,249,117,existing,516.760206736289,116,72,249,348,existing,462.337631134282,116,23,249,237,allocated,866.1866554120013,116,24,249,238,allocated,915.2358589584649,116,16,249,192,allocated,1170.9587876872679,116,71,249,277,existing,655.0443349640975,116,76,249,357,existing,2510.921362838544,116,70,249,448,existing,2049.9715449752844
117,117,30,251,284,allocated,254.02301631078313,117,30,251,140,existing,35.6596961504014,117,16,251,192,allocated,387.24559890575745,117,70,251,448,existing,560.5890448321304,117,24,251,238,allocated,642.9685276345604,117,23,251,237,allocated,692.017731181024,117,76,251,357,existing,1133.3299051207723,117,74,251,432,existing,1282.046119717597,117,71,251,277,existing,1090.5617218743143,117,75,251,117,existing,1145.0272808521736,117,72,251,348,existing,1294.8148568053782,117,73,251,116,existing,1328.2410070731053
118,118,55,257,75,existing,320.7351764819182,118,55,257,191,existing,372.075219897279,118,23,257,237,allocated,225.94324123594137,118,24,257,238,allocated,274.9924447824051,118,75,257,117,existing,591.3849011739541,118,16,257,192,allocated,530.7153735112079,118,74,257,432,existing,684.9753024727655,118,72,257,348,existing,840.7558435318111,118,71,257,277,existing,630.9818484231058,118,73,257,116,existing,774.5986273948857,118,76,257,357,existing,2015.6591151060884,118,70,257,448,existing,1409.7281307992246
119,119,55,258,75,existing,303.49082737871163,119,55,258,191,existing,328.8538684072409,119,23,258,237,allocated,182.72188974590327,119,24,258,238,allocated,231.77109329236697,119,16,258,192,allocated,487.49402202116977,119,71,258,277,existing,587.7604969330677,119,73,258,116,existing,817.8199788849239,119,72,258,348,existing,833.3206251186607,119,75,258,117,existing,634.6062526639922,119,74,258,432,existing,728.1966539628037,119,76,258,357,existing,1972.4377636160502,119,70,258,448,existing,1366.5067793091864
120,120,15,260,191,allocated,270.0131592344428,120,15,260,191,existing,270.0131592344428,120,16,260,192,allocated,45.575083827708134,120,24,260,238,allocated,210.1478449010947,120,71,260,277,existing,666.4338990730724,120,23,260,237,allocated,259.19704844755836,120,72,260,348,existing,891.5412126782248,120,74,260,432,existing,857.9182969163552,120,73,260,116,existing,904.1131842718634,120,75,260,117,existing,720.8994580509318,120,70,260,448,existing,924.5878411157248,120,76,260,357,existing,1530.5188254225889
121,121,15,261,191,allocated,286.3342332591721,121,15,261,191,existing,286.3342332591721,121,16,261,192,allocated,61.896157852437426,121,24,261,238,allocated,226.468918925824,121,71,261,277,existing,670.9670037224316,121,23,261,237,allocated,275.5181224722877,121,75,261,117,existing,725.4325627002909,121,73,261,116,existing,908.6462889212225,121,74,261,432,existing,862.4514015657144,121,72,261,348,existing,875.2201386534955,121,76,261,357,existing,1517.5115037370037,121,70,261,448,existing,928.8265010303735
122,122,50,262,226,existing,373.40223748278413,122,50,262,456,existing,124.75871521846982,122,16,262,192,allocated,380.03033525617997,122,70,262,448,existing,516.2284036320704,122,23,262,237,allocated,684.8024675314465,122,24,262,238,allocated,635.7532639849828,122,71,262,277,existing,1083.5651011207347,122,76,262,357,existing,1104.9134063387007,122,75,262,117,existing,1138.0306600985941,122,74,262,432,existing,1275.0494989640174,122,72,262,348,existing,1287.8182360517985,122,73,262,116,existing,1321.2443863195258
123,123,50,263,226,existing,190.54009142419497,123,50,263,456,existing,67.85933085068574,123,70,263,448,existing,333.36625757348116,123,16,263,192,allocated,555.4023997251019,123,23,263,237,allocated,860.1745320003685,123,24,263,238,allocated,811.1253284539048,123,69,263,316,existing,1311.5846924575203,123,76,263,357,existing,1066.4706893175855,123,75,263,117,existing,1321.8769416037417,123,71,263,277,existing,1267.4113826258824,123,74,263,432,existing,1458.8957804691652,123,72,263,348,existing,1480.436282120954
124,124,15,264,191,allocated,355.83131040573386,124,15,264,191,existing,355.83131040573386,124,23,264,237,allocated,496.12058228777306,124,24,264,238,allocated,545.1697858342368,124,16,264,192,allocated,580.2693858124686,124,71,264,277,existing,901.1591894749374,124,72,264,348,existing,1146.7193176605306,124,73,264,116,existing,1132.9582687560746,124,75,264,117,existing,949.744542535143,124,74,264,432,existing,1043.3349438339544,124,70,264,448,existing,1214.7577188483035,124,76,264,357,existing,1840.0739644832895
125,125,15,265,191,allocated,531.8311667309047,125,15,265,191,existing,531.8311667309047,125,23,265,237,allocated,672.1204386129439,125,24,265,238,allocated,721.1696421594075,125,16,265,192,allocated,756.2692421376394,125,71,265,277,existing,1077.1590458001083,125,70,265,448,existing,1283.5485500825462,125,75,265,117,existing,1125.7443988603136,125,74,265,432,existing,1219.3348001591253,125,73,265,116,existing,1308.9581250812453,125,72,265,348,existing,1322.7191739857012,125,76,265,357,existing,1780.393101224315
126,126,59,266,348,existing,277.6596409252838,126,59,266,317,allocated,465.3315134308568,126,72,266,348,existing,277.6596409252838,126,73,266,116,existing,404.7232645549178,126,74,266,432,existing,499.85239069387137,126,71,266,277,existing,523.2197691108768,126,75,266,117,existing,527.0305832831409,126,24,266,238,allocated,979.5058232828546,126,16,266,192,allocated,1214.7759374312168,126,23,266,237,allocated,930.4566197363908,126,76,266,357,existing,2326.2433726295462,126,70,266,448,existing,2081.7062806091526
127,127,51,267,432,existing,184.96026688307722,127,51,267,432,allocated,184.96026688307722,127,73,267,116,existing,141.93958293850045,127,74,267,432,existing,184.96026688307722,127,72,267,348,existing,269.0032065681345,127,75,267,117,existing,325.15330915943207,127,23,267,237,allocated,771.4687518887506,127,71,267,277,existing,463.4374373872406,127,16,267,192,allocated,1076.2408841640172,127,24,267,238,allocated,820.5179554352143,127,70,267,448,existing,1955.2536414520337,127,76,267,357,existing,2317.5869382723968
128,128,56,270,277,existing,67.2366570277722,128,56,270,432,allocated,214.78501531818642,128,71,270,277,existing,67.2366570277722,128,75,270,117,existing,71.0474712000363,128,74,270,432,existing,214.78501531818642,128,72,270,348,existing,178.32347115782085,128,24,270,238,allocated,523.5227111997499,128,23,270,237,allocated,474.4735076532863,128,73,270,116,existing,254.2611974209679,128,16,270,192,allocated,758.7928253481122,128,70,270,448,existing,1625.723168526048,128,76,270,357,existing,2214.4081712326783
129,129,57,271,277,existing,126.67855792344713,129,57,271,432,allocated,274.2269162138614,129,71,271,277,existing,126.67855792344713,129,75,271,117,existing,130.48937209571125,129,72,271,348,existing,237.76537205349578,129,74,271,432,existing,274.2269162138614,129,23,271,237,allocated,533.9154085489612,129,24,271,238,allocated,582.9646120954249,129,16,271,192,allocated,699.3509244524372,129,73,271,116,existing,313.70309831664287,129,76,271,357,existing,2154.9662703370036,129,70,271,448,existing,1566.2812676303733
130,130,57,277,277,existing,0.0,130,57,277,432,allocated,282.0216723459586,130,71,277,277,existing,0.0,130,75,277,117,existing,138.28412822780848,130,72,277,348,existing,245.56012818559304,130,74,277,432,existing,282.0216723459586,130,16,277,192,allocated,712.0089829007807,130,24,277,238,allocated,456.28605417197775,130,23,277,237,allocated,407.2368506255141,130,73,277,116,existing,321.4978544487401,130,76,277,357,existing,2188.4785074594356,130,70,277,448,existing,1591.0217401887971
131,131,50,280,226,existing,318.99962345466895,131,50,280,456,existing,510.5397072918012,131,70,280,448,existing,622.6925171589161,131,16,280,192,allocated,855.921774942473,131,24,280,238,allocated,945.2764756768295,131,23,280,237,allocated,896.2272721303658,131,76,280,357,existing,1119.5370683006845,131,71,280,277,existing,1303.46412275588,131,75,280,117,existing,1357.9296817337392,131,69,280,316,existing,1364.651071440619,131,74,280,432,existing,1494.9485205991627,131,73,280,116,existing,1541.143407954671
132,132,50,281,226,existing,370.064053125643,132,50,281,456,existing,561.6041369627753,132,70,281,448,existing,673.7569468298901,132,16,281,192,allocated,906.9862046134472,132,24,281,238,allocated,996.3409053478035,132,23,281,237,allocated,947.29170180134,132,71,281,277,existing,1354.528552426854,132,75,281,117,existing,1408.9941114047133,132,69,281,316,existing,1415.7155011115933,132,76,281,357,existing,1170.6014979716588,132,73,281,116,existing,1592.207837625645,132,74,281,432,existing,1546.0129502701368
133,133,65,282,317,existing,365.37140899553333,133,65,282,317,allocated,365.37140899553333,133,73,282,116,existing,512.0075959937379,133,74,282,432,existing,557.9568657295645,133,72,282,348,existing,639.0712196233719,133,75,282,117,existing,695.2213222146695,133,23,282,237,allocated,1156.6781141983613,133,16,282,192,allocated,1461.4502464736279,133,24,282,238,allocated,1205.727317744825,133,71,282,277,existing,833.5054504424781,133,70,282,448,existing,2340.4630037616444,133,76,282,357,existing,2687.654951327634
134,134,65,283,317,existing,294.48966161488727,134,65,283,317,allocated,294.48966161488727,134,73,283,116,existing,441.12584861309193,134,74,283,432,existing,487.0751183489184,134,75,283,117,existing,624.3395748340236,134,72,283,348,existing,568.189472242726,134,23,283,237,allocated,1085.7963668177154,134,16,283,192,allocated,1390.568499092982,134,24,283,238,allocated,1134.845570364179,134,71,283,277,existing,762.6237030618321,134,76,283,357,existing,2616.7732039469884,134,70,283,448,existing,2269.5812563809986
135,135,30,284,284,allocated,0.0,135,30,284,140,existing,218.36332016038173,135,16,284,192,allocated,506.1994482608951,135,70,284,448,existing,596.842314342887,135,24,284,238,allocated,670.7722093342817,135,23,284,237,allocated,719.8214128807454,135,75,284,117,existing,1162.196619908123,135,72,284,348,existing,1269.4726198659073,135,76,284,357,existing,1169.583174631529,135,71,284,277,existing,1115.2702941308894,135,74,284,432,existing,1305.934164026273,135,73,284,116,existing,1345.4103461290547
136,136,30,285,284,allocated,220.72762091637588,136,30,285,175,allocated,279.84700704276327,136,70,285,448,existing,376.1146934265111,136,16,285,192,allocated,707.5076530754766,136,24,285,238,allocated,891.4998302506575,136,23,285,237,allocated,940.5490337971212,136,75,285,117,existing,1382.9242408244986,136,69,285,316,existing,1193.9695568550878,136,76,285,357,existing,948.8555537151531,136,71,285,277,existing,1335.9979150472652,136,74,285,432,existing,1526.6617849426489,136,72,285,348,existing,1490.2002407822833
137,137,55,286,75,existing,428.7413954507331,137,55,286,191,existing,436.53925962315,137,23,286,237,allocated,290.4072809618124,137,24,286,238,allocated,339.45648450827605,137,71,286,277,existing,573.0066501424271,137,16,286,192,allocated,420.3507388643603,137,75,286,117,existing,576.8174643146913,137,74,286,432,existing,720.5550084328414,137,72,286,348,existing,684.0934642724758,137,73,286,116,existing,760.031190535623,137,70,286,448,existing,1182.2214699363185,137,76,286,357,existing,1754.9623302249604
138,138,65,288,317,existing,210.5425189707286,138,65,288,317,allocated,210.5425189707286,138,73,288,116,existing,517.6886515155522,138,74,288,432,existing,563.6379212513787,138,72,288,348,existing,644.7522751451862,138,75,288,117,existing,700.9023777364838,138,24,288,238,allocated,1211.408373266639,138,16,288,192,allocated,1467.131301995442,138,71,288,277,existing,839.1865059642923,138,23,288,237,allocated,1162.3591697201755,138,70,288,448,existing,2346.144059283459,138,76,288,357,existing,2693.3360068494485
139,139,15,294,191,allocated,368.6116471110137,139,15,294,140,existing,278.73172335187985,139,16,294,192,allocated,144.17357170427903,139,24,294,238,allocated,399.8965004330819,139,23,294,237,allocated,448.94570397954556,139,70,294,448,existing,734.8391855837376,139,75,294,117,existing,910.648113582919,139,71,294,277,existing,856.1825546050596,139,72,294,348,existing,1081.289868210212,139,74,294,432,existing,1047.6669524483423,139,73,294,116,existing,1093.8618398038507,139,76,294,357,existing,1340.7701698906017
140,140,55,301,75,existing,304.6716762241276,140,55,301,191,existing,388.1387201550695,140,23,301,237,allocated,242.00674149373188,140,24,301,238,allocated,291.0559450401956,140,16,301,192,allocated,546.7788737689984,140,75,301,117,existing,575.3214009161636,140,72,301,348,existing,824.6923432740207,140,73,301,116,existing,758.5351271370953,140,74,301,432,existing,668.9118022149751,140,71,301,277,existing,619.4526278957185,140,76,301,357,existing,2027.399144170629,140,70,301,448,existing,1425.791631057015
141,141,65,302,317,existing,328.67979922733696,141,65,302,317,allocated,328.67979922733696,141,73,302,116,existing,406.9357110006422,141,74,302,432,existing,452.8849807364687,141,75,302,117,existing,590.1494372215739,141,72,302,348,existing,533.9993346302762,141,71,302,277,existing,728.4335654493823,141,23,302,237,allocated,1051.6062292052657,141,24,302,238,allocated,1100.6554327517292,141,16,302,192,allocated,1356.3783614805322,141,76,302,357,existing,2582.5830663345387,141,70,302,448,existing,2235.391118768549
142,142,50,304,226,existing,274.69759120470576,142,50,304,456,existing,500.92322252483564,142,70,304,448,existing,578.3904849089529,142,16,304,192,allocated,900.2238071924362,142,23,304,237,allocated,940.529304380329,142,24,304,238,allocated,989.5785079267927,142,75,304,117,existing,1402.2317139837023,142,71,304,277,existing,1347.766155005843,142,76,304,357,existing,1075.2350360507214,142,69,304,316,existing,1320.3490391906562,142,74,304,432,existing,1539.2505528491258,142,73,304,116,existing,1585.445440204634
143,143,50,305,226,existing,227.96376622742798,143,50,305,456,existing,454.18939754755786,143,70,305,448,existing,531.6566599316751,143,16,305,192,allocated,941.732466421974,143,23,305,237,allocated,987.2631293576068,143,76,305,357,existing,1028.5012110734438,143,71,305,277,existing,1394.4999799831207,143,24,305,238,allocated,1036.3123329040704,143,69,305,316,existing,1273.6152142133783,143,75,305,117,existing,1448.9655389609802,143,74,305,432,existing,1585.9843778264035,143,73,305,116,existing,1632.179265181912
144,144,51,306,432,existing,348.26383937390995,144,51,306,432,allocated,348.26383937390995,144,73,306,116,existing,302.3145696380834,144,74,306,432,existing,348.26383937390995,144,72,306,348,existing,429.3781932677174,144,75,306,117,existing,485.52829585901503,144,16,306,192,allocated,1251.7572201179735,144,24,306,238,allocated,996.0342913891704,144,23,306,237,allocated,946.9850878427068,144,71,306,277,existing,623.8124240868235,144,76,306,357,existing,2477.96192497198,144,70,306,448,existing,2130.76997740599
145,145,60,307,432,existing,389.47231460267585,145,60,307,432,allocated,389.47231460267585,145,73,307,116,existing,343.5230448668493,145,74,307,432,existing,389.47231460267585,145,72,307,348,existing,470.5866684964833,145,75,307,117,existing,526.7367710877809,145,71,307,277,existing,665.0208993155895,145,16,307,192,allocated,1292.9656953467393,145,23,307,237,allocated,988.1935630714727,145,24,307,238,allocated,1037.2427666179365,145,76,307,357,existing,2519.1704002007455,145,70,307,448,existing,2171.9784526347557
146,146,15,308,191,allocated,476.56705340389226,146,15,308,191,existing,476.56705340389226,146,23,308,237,allocated,388.7800021427172,146,24,308,238,allocated,437.82920568918087,146,16,308,192,allocated,693.5521344179838,146,75,308,117,existing,754.2216620807299,146,72,308,348,existing,1003.5926044385869,146,73,308,116,existing,937.4353883016615,146,71,308,277,existing,793.8186093298816,146,74,308,432,existing,847.8120633795413,146,76,308,357,existing,1970.5819411299778,146,70,308,448,existing,1345.265695494992
147,147,60,309,432,existing,482.12371372985183,147,60,309,432,allocated,482.12371372985183,147,73,309,116,existing,436.1744439940253,147,74,309,432,existing,482.12371372985183,147,72,309,348,existing,563.2380676236593,147,75,309,117,existing,619.388170214957,147,24,309,238,allocated,1051.898278208171,147,16,309,192,allocated,1307.6212069369737,147,23,309,237,allocated,1002.8490746617072,147,71,309,277,existing,757.6722984427654,147,70,309,448,existing,2186.6339642249905,147,76,309,357,existing,2611.821799327922
148,148,50,310,226,existing,436.1228368370193,148,50,310,456,existing,393.4164939094509,148,70,310,448,existing,658.9234206322462,148,16,310,192,allocated,738.7985615601226,148,24,310,238,allocated,828.1532622944791,148,23,310,237,allocated,779.1040587480154,148,75,310,117,existing,1240.8064683513887,148,76,310,357,existing,1236.660281683035,148,71,310,277,existing,1186.3409093735295,148,74,310,432,existing,1377.8253072168122,148,72,310,348,existing,1431.9010375591224,148,73,310,116,existing,1424.0201945723204
149,149,15,311,191,allocated,382.92001811067166,149,15,311,191,existing,382.92001811067166,149,23,311,237,allocated,467.7289547099696,149,24,311,238,allocated,516.7781582564334,149,16,311,192,allocated,607.3580935174064,149,71,311,277,existing,872.7675618971341,149,73,311,116,existing,1104.566641178271,149,74,311,432,existing,1014.9433162561509,149,75,311,117,existing,921.3529149573394,149,72,311,348,existing,1118.327690082727,149,70,311,448,existing,1241.8464265532414,149,76,311,357,existing,1867.1626721882271
150,150,63,314,315,existing,60.303629171882804,150,63,314,175,allocated,1498.0306874030584,150,77,314,314,existing,0.0,150,66,314,374,existing,197.89874467568092,150,67,314,146,existing,225.31181223124486,150,68,314,203,existing,201.4839942645093,150,76,314,357,existing,747.9312503895363,150,69,314,316,existing,502.81724724960173,150,70,314,448,existing,1519.3464466804203,150,16,314,192,allocated,2232.874991984417,150,24,314,238,allocated,2488.59792071322,150,23,314,237,allocated,2537.6471242596836
151,151,50,320,226,existing,530.1143944833797,151,50,320,456,existing,487.40805155581126,151,70,320,448,existing,752.9149782786067,151,16,320,192,allocated,832.790119206483,151,23,320,237,allocated,873.0956163943758,151,24,320,238,allocated,922.1448199408395,151,75,320,117,existing,1334.7980259977492,151,76,320,357,existing,1330.6518393293954,151,71,320,277,existing,1280.33246701989,151,74,320,432,existing,1471.8168648631727,151,73,320,116,existing,1518.0117522186808,151,72,320,348,existing,1525.8925952054828
152,152,59,324,348,existing,576.5335856961569,152,59,324,432,allocated,798.7263354647446,152,72,324,348,existing,576.5335856961569,152,73,324,116,existing,703.5972093257909,152,74,324,432,existing,798.7263354647446,152,71,324,277,existing,822.09371388175,152,23,324,237,allocated,1229.3305645072642,152,24,324,238,allocated,1278.3797680537277,152,16,324,192,allocated,1513.6498822020899,152,75,324,117,existing,825.904528054014,152,76,324,357,existing,1982.03846348853,152,70,324,448,existing,2066.761259949424
153,153,30,325,284,allocated,313.4313572627036,153,30,325,175,allocated,191.66215539169502,153,70,325,448,existing,468.81842977283884,153,16,325,192,allocated,800.2113894218044,153,24,325,238,allocated,984.2035665969853,153,76,325,357,existing,941.7615924052169,153,71,325,277,existing,1428.701651393593,153,75,325,117,existing,1475.6279771708264,153,69,325,316,existing,1186.8755955451516,153,23,325,237,allocated,1033.252770143449,153,72,325,348,existing,1582.9039771286111,153,74,325,432,existing,1619.3655212889767
154,154,61,326,432,existing,494.24497219922665,154,61,326,432,allocated,494.24497219922665,154,74,326,432,existing,494.24497219922665,154,73,326,116,existing,584.1133443599381,154,75,326,117,existing,637.9825163173768,154,72,326,348,existing,711.1769679895721,154,71,326,277,existing,776.2666445451854,154,23,326,237,allocated,803.8943252371723,154,16,326,192,allocated,1108.666457512439,154,24,326,238,allocated,852.9435287836359,154,76,326,357,existing,2589.286727914069,154,70,326,448,existing,1987.6792148004556
155,155,61,327,432,existing,670.9029414833549,155,61,327,432,allocated,670.9029414833549,155,23,327,237,allocated,627.236355953044,155,74,327,432,existing,670.9029414833549,155,24,327,238,allocated,676.2855594995076,155,75,327,117,existing,735.8654973284986,155,16,327,192,allocated,932.0084882283106,155,72,327,348,existing,887.8349372737002,155,73,327,116,existing,760.7713136440663,155,71,327,277,existing,874.1496255563071,155,76,327,357,existing,2412.628758629941,155,70,327,448,existing,1811.0212455163273
156,156,59,330,348,existing,17.75197980787024,156,59,330,432,allocated,239.94472957645783,156,72,330,348,existing,17.75197980787024,156,73,330,116,existing,144.81560343750425,156,71,330,277,existing,263.31210799346326,156,74,330,432,existing,239.94472957645783,156,24,330,238,allocated,719.5981621654411,156,16,330,192,allocated,954.8682763138032,156,23,330,237,allocated,670.5489586189774,156,75,330,117,existing,267.12292216572735,156,76,330,357,existing,2066.3357115121325,156,70,330,448,existing,1821.7986194917394
157,157,15,332,191,allocated,109.97890638718556,157,15,332,191,existing,109.97890638718556,157,23,332,237,allocated,256.1108850485232,157,24,332,238,allocated,305.16008859498686,157,71,332,277,existing,663.3477356740373,157,16,332,192,allocated,334.4169817939203,157,74,332,432,existing,854.83213351732,157,72,332,348,existing,908.9078638596303,157,75,332,117,existing,717.8132946518965,157,73,332,116,existing,901.0270208728282,157,70,332,448,existing,978.6775484782853,157,76,332,357,existing,1603.9937941132712
158,158,59,333,348,existing,743.3950987819717,158,59,333,317,allocated,871.480485055132,158,72,333,348,existing,743.3950987819717,158,73,333,116,existing,870.4587224116057,158,74,333,432,existing,965.5878485505592,158,71,333,277,existing,988.9552269675647,158,23,333,237,allocated,1396.192077593079,158,16,333,192,allocated,1680.5113952879046,158,24,333,238,allocated,1445.2412811395425,158,75,333,117,existing,992.7660411398289,158,76,333,357,existing,2148.8999765743447,158,67,333,146,existing,2212.569992034502
159,159,59,334,348,existing,821.027654244798,159,59,334,317,allocated,949.1130405179583,159,72,334,348,existing,821.027654244798,159,73,334,116,existing,948.0912778744319,159,71,334,277,existing,1066.587782430391,159,74,334,432,existing,1043.2204040133854,159,75,334,117,existing,1070.398596602655,159,16,334,192,allocated,1758.143950750731,159,24,334,238,allocated,1522.8738366023688,159,23,334,237,allocated,1473.824633055905,159,76,334,357,existing,2226.532532037171,159,67,334,146,existing,2290.2025474973284
