,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare,0_assign_from_var_id_restaurant,0_assign_to_var_id_restaurant,0_assign_from_node_id_restaurant,0_assign_to_node_id_restaurant,0_assign_type_restaurant,0_dist_restaurant,1_assign_from_var_id_restaurant,1_assign_to_var_id_restaurant,1_assign_from_node_id_restaurant,1_assign_to_node_id_restaurant,1_assign_type_restaurant,1_dist_restaurant,2_assign_from_var_id_restaurant,2_assign_to_var_id_restaurant,2_assign_from_node_id_restaurant,2_assign_to_node_id_restaurant,2_assign_type_restaurant,2_dist_restaurant,3_assign_from_var_id_restaurant,3_assign_to_var_id_restaurant,3_assign_from_node_id_restaurant,3_assign_to_node_id_restaurant,3_assign_type_restaurant,3_dist_restaurant,4_assign_from_var_id_restaurant,4_assign_to_var_id_restaurant,4_assign_from_node_id_restaurant,4_assign_to_node_id_restaurant,4_assign_type_restaurant,4_dist_restaurant,5_assign_from_var_id_restaurant,5_assign_to_var_id_restaurant,5_assign_from_node_id_restaurant,5_assign_to_node_id_restaurant,5_assign_type_restaurant,5_dist_restaurant,6_assign_from_var_id_restaurant,6_assign_to_var_id_restaurant,6_assign_from_node_id_restaurant,6_assign_to_node_id_restaurant,6_assign_type_restaurant,6_dist_restaurant
116,116,11,214,75,allocated,747.5791311789234,116,11,214,231,existing,582.9645496349,116,11,214,17,allocated,550.8876187210374,116,39,214,171,existing,870.8281915963795,116,40,214,171,existing,870.8281915963795,116,38,214,12,existing,899.8087394705592,116,37,214,12,existing,899.8087394705592,116,21,214,162,allocated,1269.787668117911,116,19,214,151,allocated,1774.2555953352526,116,16,214,135,allocated,1518.645003290405
117,117,11,215,75,allocated,712.4602264936817,117,11,215,231,existing,547.8456449496583,117,11,215,17,allocated,515.7687140357957,117,39,215,171,existing,835.7092869111378,117,40,215,171,existing,835.7092869111378,117,37,215,12,existing,864.6898347853175,117,38,215,12,existing,864.6898347853175,117,21,215,162,allocated,1234.6687634326695,117,16,215,135,allocated,1483.5260986051635,117,19,215,151,allocated,1739.1366906500111
118,118,10,218,72,allocated,143.79342370331378,118,10,218,218,allocated,0.0,118,10,218,218,allocated,0.0,118,19,218,151,allocated,1065.9811529719705,118,16,218,135,allocated,1321.591745016818,118,38,218,12,existing,1689.889101150509,118,21,218,162,allocated,1587.2507566759934,118,39,218,171,existing,1712.6459392972465,118,40,218,171,existing,1712.6459392972465,118,37,218,12,existing,1689.889101150509
119,119,33,219,38,existing,447.32105606427837,119,33,219,36,allocated,367.783635225888,119,33,219,36,allocated,367.783635225888,119,21,219,162,allocated,422.0702006767126,119,16,219,135,allocated,435.94764798288406,119,37,219,12,existing,1116.5898096482836,119,19,219,151,allocated,591.429411404111,119,40,219,171,existing,1185.5637410769264,119,39,219,171,existing,1185.5637410769264,119,38,219,12,existing,1116.5898096482836
120,120,10,220,72,allocated,329.2764074164719,120,10,220,137,existing,394.2789254294581,120,10,220,72,allocated,329.2764074164719,120,19,220,151,allocated,643.003454061593,120,16,220,135,allocated,898.6140461064406,120,38,220,12,existing,2097.683360544441,120,21,220,162,allocated,1164.2730577656157,120,37,220,12,existing,2097.683360544441,120,39,220,171,existing,2166.6572919730834,120,40,220,171,existing,2166.6572919730834
121,121,33,221,38,existing,235.44330535881554,121,33,221,36,allocated,279.89554551227104,121,33,221,221,allocated,0.0,121,21,221,162,allocated,125.43337972105962,121,16,221,135,allocated,365.50262246226214,121,37,221,12,existing,1235.8367472972254,121,19,221,151,allocated,621.1132145071099,121,38,221,12,existing,1235.8367472972254,121,39,221,171,existing,1293.3141309927619,121,40,221,171,existing,1293.3141309927619
122,122,27,222,237,allocated,783.8176839290618,122,27,222,36,allocated,749.546039832881,122,27,222,36,allocated,749.546039832881,122,21,222,162,allocated,803.8326052837056,122,16,222,135,allocated,817.7100525898771,122,37,222,12,existing,1197.0606351216263,122,19,222,151,allocated,930.5194552775756,122,38,222,12,existing,1197.0606351216263,122,40,222,171,existing,1266.0345665502691,122,39,222,171,existing,1266.0345665502691
123,123,27,223,237,allocated,130.85679382788015,123,27,223,250,existing,577.9077307963414,123,27,223,237,allocated,130.85679382788015,123,38,223,12,existing,554.1173937827548,123,37,223,12,existing,554.1173937827548,123,40,223,171,existing,621.2379563158592,123,39,223,171,existing,621.2379563158592,123,16,223,135,allocated,1008.8595754796356,123,21,223,162,allocated,934.9831821683495,123,19,223,151,allocated,1264.4701675244833
124,124,27,224,237,allocated,91.12875670063328,124,27,224,250,existing,538.1796936690945,124,27,224,237,allocated,91.12875670063328,124,38,224,12,existing,514.389356655508,124,37,224,12,existing,514.389356655508,124,40,224,171,existing,581.5099191886122,124,39,224,171,existing,581.5099191886122,124,16,224,135,allocated,969.1315383523887,124,19,224,151,allocated,1224.7421303972365,124,21,224,162,allocated,895.2551450411025
125,125,11,225,75,allocated,413.9199719924208,125,11,225,226,existing,69.6474109866579,125,11,225,75,allocated,413.9199719924208,125,21,225,162,allocated,713.416676505681,125,37,225,12,existing,951.590563184626,125,16,225,135,allocated,962.2740116781749,125,38,225,12,existing,951.590563184626,125,19,225,151,allocated,1217.8846037230228,125,40,225,171,existing,1020.5644946132687,125,39,225,171,existing,1020.5644946132687
126,126,11,226,75,allocated,483.56738297907873,126,11,226,226,existing,0.0,126,11,226,75,allocated,483.56738297907873,126,21,226,162,allocated,783.064087492339,126,37,226,12,existing,1021.2379741712839,126,38,226,12,existing,1021.2379741712839,126,16,226,135,allocated,1031.9214226648328,126,19,226,151,allocated,1287.5320147096807,126,39,226,171,existing,1090.2119055999267,126,40,226,171,existing,1090.2119055999267
127,127,33,227,38,existing,779.7289134358326,127,33,227,36,allocated,700.1914925974423,127,33,227,150,existing,684.0815830516332,127,21,227,162,allocated,754.4780580482669,127,16,227,135,allocated,768.3555053544384,127,19,227,151,allocated,843.1452436053875,127,37,227,12,existing,1225.561787928547,127,39,227,171,existing,1294.5357193571897,127,38,227,12,existing,1225.561787928547,127,40,227,171,existing,1294.5357193571897
128,128,33,228,38,existing,846.5842219772319,128,33,228,36,allocated,767.0468011388416,128,33,228,150,existing,750.9368915930324,128,21,228,162,allocated,821.3333665896662,128,16,228,135,allocated,835.2108138958376,128,19,228,151,allocated,910.0005521467867,128,38,228,12,existing,1292.417096469946,128,39,228,171,existing,1361.391027898589,128,37,228,12,existing,1292.417096469946,128,40,228,171,existing,1361.391027898589
129,129,32,229,12,existing,141.97681931476995,129,32,229,250,existing,165.7671563283565,129,32,229,69,allocated,110.93000410485273,129,37,229,12,existing,141.97681931476995,129,38,229,12,existing,141.97681931476995,129,39,229,171,existing,210.95075074341273,129,40,229,171,existing,210.95075074341273,129,19,229,151,allocated,1410.1261515022063,129,16,229,135,allocated,1154.515559457359,129,21,229,162,allocated,1080.6391661460727
130,130,11,230,75,allocated,328.47154030471904,130,11,230,226,existing,294.44854240576353,130,11,230,75,allocated,328.47154030471904,130,21,230,162,allocated,488.6155450865754,130,16,230,135,allocated,737.4728802590694,130,37,230,12,existing,863.8664895004182,130,38,230,12,existing,863.8664895004182,130,39,230,171,existing,921.3438731959545,130,40,230,171,existing,921.3438731959545,130,19,230,151,allocated,993.0834723039171
131,131,11,231,75,allocated,443.2906706906607,131,11,231,231,existing,0.0,131,11,231,69,allocated,376.5759534569325,131,38,231,12,existing,626.8660915686145,131,37,231,12,existing,626.8660915686145,131,40,231,171,existing,648.6027931602705,131,39,231,171,existing,648.6027931602705,131,19,231,151,allocated,1653.538796877057,131,21,231,162,allocated,1241.4598717601539,131,16,231,135,allocated,1397.9282048322093
132,132,36,232,20,existing,411.79644252957837,132,36,232,270,allocated,415.1004049797471,132,36,232,270,allocated,415.1004049797471,132,19,232,151,allocated,501.9592178967806,132,16,232,135,allocated,757.5698099416283,132,38,232,12,existing,2000.7220149760597,132,21,232,162,allocated,930.7326106753336,132,39,232,171,existing,2069.6959464047027,132,37,232,12,existing,2000.7220149760597,132,40,232,171,existing,2069.6959464047027
133,133,11,233,75,allocated,366.48540661999726,133,11,233,226,existing,117.08197635908147,133,11,233,75,allocated,366.48540661999726,133,21,233,162,allocated,665.9821111332575,133,38,233,12,existing,904.1559978122025,133,37,233,12,existing,904.1559978122025,133,16,233,135,allocated,914.8394463057514,133,39,233,171,existing,973.1299292408452,133,19,233,151,allocated,1170.4500383505992,133,40,233,171,existing,973.1299292408452
134,134,27,237,237,allocated,0.0,134,27,237,250,existing,447.0509369684612,134,27,237,237,allocated,0.0,134,37,237,12,existing,423.2605999548747,134,38,237,12,existing,423.2605999548747,134,39,237,171,existing,490.38116248797905,134,40,237,171,existing,490.38116248797905,134,21,237,162,allocated,804.1263883404692,134,16,237,135,allocated,878.0027816517554,134,19,237,151,allocated,1133.613373696603
135,135,11,238,75,allocated,319.4478003115244,135,11,238,81,existing,235.97307098109934,135,11,238,81,allocated,235.97307098109934,135,21,238,162,allocated,744.4166934064815,135,38,238,12,existing,800.744059488505,135,16,238,135,allocated,818.2930867177677,135,37,238,12,existing,800.744059488505,135,19,238,151,allocated,1073.9036787626153,135,40,238,171,existing,869.7179909171476,135,39,238,171,existing,869.7179909171476
136,136,34,239,12,existing,229.74835374084157,136,34,239,250,existing,253.5386907544281,136,34,239,136,allocated,94.80071046102019,136,37,239,12,existing,229.74835374084157,136,38,239,12,existing,229.74835374084157,136,39,239,171,existing,298.72228516948434,136,40,239,171,existing,298.72228516948434,136,16,239,135,allocated,1066.7440250312873,136,19,239,151,allocated,1322.3546170761347,136,21,239,162,allocated,992.8676317200011
137,137,35,240,115,existing,862.5688086110641,137,35,240,102,existing,691.8266839439056,137,35,240,143,allocated,575.3626791657352,137,40,240,171,existing,971.9999486033847,137,39,240,171,existing,971.9999486033847,137,37,240,12,existing,1040.9738800320276,137,38,240,12,existing,1040.9738800320276,137,19,240,151,allocated,2587.830204921195,137,16,240,135,allocated,2332.2196128763476,137,21,240,162,allocated,2258.343219565061
138,138,35,242,115,existing,652.6063631032446,138,35,242,102,existing,314.7937037003684,138,35,242,104,allocated,45.86601078069828,138,39,242,171,existing,762.0375030955652,138,40,242,171,existing,762.0375030955652,138,38,242,12,existing,831.011434524208,138,37,242,12,existing,831.011434524208,138,16,242,135,allocated,2122.257167368528,138,19,242,151,allocated,2377.8677594133756,138,21,242,162,allocated,2048.380774057242
139,139,35,244,115,existing,190.08867977325963,139,35,244,102,existing,217.60851292379158,139,35,244,110,allocated,158.55450337712682,139,39,244,171,existing,299.5198197655802,139,40,244,171,existing,299.5198197655802,139,38,244,12,existing,368.493751194223,139,37,244,12,existing,368.493751194223,139,21,244,162,allocated,1585.8630907272568,139,19,244,151,allocated,1915.3500760833904,139,16,244,135,allocated,1659.739484038543
140,140,35,248,115,existing,84.59556346684994,140,35,248,250,existing,199.21691431976373,140,35,248,115,allocated,84.59556346684994,140,39,248,171,existing,194.02670345917056,140,40,248,171,existing,194.02670345917056,140,38,248,12,existing,223.00725133335027,140,37,248,12,existing,223.00725133335027,140,21,248,162,allocated,1440.376590866384,140,19,248,151,allocated,1769.8635762225176,140,16,248,135,allocated,1514.2529841776702
141,141,32,250,12,existing,23.79033701358653,141,32,250,250,existing,0.0,141,32,250,250,allocated,0.0,141,38,250,12,existing,23.79033701358653,141,37,250,12,existing,23.79033701358653,141,39,250,171,existing,45.52703860524254,141,40,250,171,existing,45.52703860524254,141,21,250,162,allocated,1241.1596765466204,141,16,250,135,allocated,1315.0360698579066,141,19,250,151,allocated,1570.646661902754
142,142,11,257,75,allocated,965.024408823748,142,11,257,231,existing,802.6019092967022,142,11,257,17,allocated,770.5249783828397,142,40,257,171,existing,1090.4655512581817,142,39,257,171,existing,1090.4655512581817,142,37,257,12,existing,1119.4460991323615,142,38,257,12,existing,1119.4460991323615,142,19,257,151,allocated,1643.0569096340455,142,16,257,135,allocated,1387.4463175891979,142,21,257,162,allocated,1138.5889824167039
143,143,33,261,38,existing,426.4125511953661,143,33,261,36,allocated,346.8751303569758,143,33,261,36,allocated,346.8751303569758,143,21,261,162,allocated,401.16169580780036,143,16,261,135,allocated,415.0391431139718,143,37,261,12,existing,1234.1656187389358,143,19,261,151,allocated,545.7390434919837,143,40,261,171,existing,1303.1395501675788,143,38,261,12,existing,1234.1656187389358,143,39,261,171,existing,1303.1395501675788
144,144,10,262,72,allocated,317.66717298601196,144,10,262,218,allocated,243.2703962720823,144,10,262,218,allocated,243.2703962720823,144,19,262,151,allocated,822.7107566998882,144,16,262,135,allocated,1078.3213487447358,144,38,262,12,existing,1933.1594974225914,144,21,262,162,allocated,1343.9803604039112,144,37,262,12,existing,1933.1594974225914,144,39,262,171,existing,1955.9163355693288,144,40,262,171,existing,1955.9163355693288
145,145,33,263,38,existing,717.153886978534,145,33,263,36,allocated,637.6164661401438,145,33,263,150,existing,621.5065565943346,145,21,263,162,allocated,691.9030315909683,145,16,263,135,allocated,705.7804788971398,145,38,263,12,existing,1162.9867614712484,145,19,263,151,allocated,780.5702171480889,145,40,263,171,existing,1231.960692899891,145,37,263,12,existing,1162.9867614712484,145,39,263,171,existing,1231.960692899891
146,146,11,264,75,allocated,670.705620184927,146,11,264,231,existing,506.09103864090366,146,11,264,17,allocated,474.0141077270411,146,39,264,171,existing,793.9546806023832,146,40,264,171,existing,793.9546806023832,146,38,264,12,existing,822.9352284765629,146,37,264,12,existing,822.9352284765629,146,21,264,162,allocated,1192.9141571239147,146,19,264,151,allocated,1697.3820843412564,146,16,264,135,allocated,1441.7714922964087
147,147,10,265,72,allocated,177.07413663806147,147,10,265,218,allocated,320.8675603413752,147,10,265,72,allocated,177.07413663806147,147,19,265,151,allocated,795.2057248400033,147,16,265,135,allocated,1050.816316884851,147,21,265,162,allocated,1316.475328544026,147,37,265,12,existing,2010.7566614918844,147,39,265,171,existing,2033.5134996386219,147,38,265,12,existing,2010.7566614918844,147,40,265,171,existing,2033.5134996386219
148,148,11,267,75,allocated,263.82033039569643,148,11,267,81,existing,290.92072771089687,148,11,267,136,allocated,47.3898725809318,148,37,267,12,existing,366.69229085498466,148,38,267,12,existing,366.69229085498466,148,39,267,171,existing,435.66622228362746,148,40,267,171,existing,435.66622228362746,148,16,267,135,allocated,924.5534419893353,148,21,267,162,allocated,850.6770486780491,148,19,267,151,allocated,1180.1640340341828
149,149,27,268,237,allocated,90.97337962151191,149,27,268,81,existing,387.18571441937206,149,27,268,237,allocated,90.97337962151191,149,37,268,12,existing,514.2339795763866,149,38,268,12,existing,514.2339795763866,149,40,268,171,existing,581.3545421094909,149,39,268,171,existing,581.3545421094909,149,19,268,151,allocated,1042.6399940750912,149,21,268,162,allocated,713.1530087189574,149,16,268,135,allocated,787.0294020302435
150,150,36,269,20,existing,265.53182963977076,150,36,269,270,allocated,500.94958975859856,150,36,269,151,allocated,355.69460500697306,150,19,269,151,allocated,355.69460500697306,150,16,269,135,allocated,611.3051970518208,150,21,269,162,allocated,876.964208710996,150,37,269,12,existing,1902.5509298961406,150,39,269,171,existing,1971.5248613247836,150,38,269,12,existing,1902.5509298961406,150,40,269,171,existing,1971.5248613247836
151,151,10,270,72,allocated,527.3808395051918,151,10,270,270,allocated,0.0,151,10,270,270,allocated,0.0,151,19,270,151,allocated,623.3787929268535,151,16,270,135,allocated,878.9893849717013,151,38,270,12,existing,2170.235117816021,151,21,270,162,allocated,1144.6483966308765,151,37,270,12,existing,2170.235117816021,151,39,270,171,existing,2239.209049244664,151,40,270,171,existing,2239.209049244664
152,152,27,271,237,allocated,475.5464316996531,152,27,271,250,existing,787.8087496790367,152,27,271,271,allocated,0.0,152,38,271,12,existing,764.0184126654502,152,37,271,12,existing,764.0184126654502,152,40,271,171,existing,786.7752508121876,152,39,271,171,existing,786.7752508121876,152,16,271,135,allocated,1353.5492133514085,152,21,271,162,allocated,1279.6728200401224,152,19,271,151,allocated,1545.6757468216751
153,153,10,272,72,allocated,417.060140581916,153,10,272,137,existing,364.8130763736096,153,10,272,72,allocated,417.060140581916,153,19,272,151,allocated,613.5376050057444,153,16,272,135,allocated,869.148197050592,153,38,272,12,existing,2068.217511488592,153,21,272,162,allocated,1134.8072087097673,153,37,272,12,existing,2068.217511488592,153,40,272,171,existing,2137.191442917235,153,39,272,171,existing,2137.191442917235
154,154,11,274,75,allocated,394.76692747554574,154,11,274,226,existing,223.50242801158714,154,11,274,81,allocated,311.29219814512066,154,21,274,162,allocated,772.4025627857632,154,37,274,12,existing,876.0631866525263,154,38,274,12,existing,876.0631866525263,154,16,274,135,allocated,893.612213881789,154,19,274,151,allocated,1149.2228059266367,154,39,274,171,existing,945.037118081169,154,40,274,171,existing,945.037118081169
155,155,11,275,75,allocated,434.41051868553143,155,11,275,231,existing,515.6561080662196,155,11,275,69,allocated,367.6958014518032,155,38,275,12,existing,620.6026248714259,155,37,275,12,existing,620.6026248714259,155,40,275,171,existing,684.1556545885958,155,39,275,171,existing,684.1556545885958,155,19,275,151,allocated,1433.2069298096897,155,21,275,162,allocated,928.739002592348,155,16,275,135,allocated,1177.5963377648418
